Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Deal Status,missing_expected_fields
Ab80ef5,A7d02b3,"Trident VIII, L.P.",2025-12-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Undisclosed Investments,2025-12-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,"WCAS XIV, L.P.",2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,Altor Fund VI (No. 2) AB,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"American Securities Partners IX, L.P.",2025-12-31,,Deal Status
Ac472e1,A7d02b3,Apax XI USD L.P.,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,Apheon Midcap Buyout VI SCSP,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Apollo Investment Fund X, L.P.",2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"BPEA Private Equity Fund IX (No.2), SCSp",2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Bain Capital Fund XIV, L.P.",2025-12-31,,Deal Status
Ac472e1,A7d02b3,"Carlyle Asia Partners VI, L.P.",2025-12-31,,"Capital Invested, Current Cost, Deal Status"
Ac472e1,A7d02b3,"Centerbridge Capital Partners V, L.P.",2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,EMK Capital Partners III LP,2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,InvestIndustrial VIII SCSp,2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"K6 Private Investors, L.P.",2025-12-31,Written Off,Capital Invested
Ac472e1,A7d02b3,KKR North America Fund XIV SCSp,2025-12-31,,Deal Status
Ac472e1,A7d02b3,"KPS Special Situations Fund VI, LP",2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"Levine Leichtman Capital Partners VII, L.P.",2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Lindsay Goldberg VI L.P.,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,Norvestor IX SCSp,2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"Oak Hill Capital Partners VI, L.P.",2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,PAG Asia IV LP,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"PSG VI, L.P.",2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Patient Square Equity Partners II, LP",2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Platinum Equity Capital Partners VI, L.P.",2025-12-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,Project Barley,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Branford,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Clementine,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Eden,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Empower,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Fairy,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Gondor,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Graduate,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Helvetica,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Jade,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Jumpman,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Loch,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Macedonia,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Marmalade,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Mockingjay,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Nancy,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Optic,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Perth,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Raindrop,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Rhythm,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Rooster,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Spear,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Trove,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Twenty-Four,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Vision,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Waltz,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Wings,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Wrigley,2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"TPG Asia VIII (A), L.P.",2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"TPG Partners IX, L.P.",2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,The Triton Fund VI,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"TowerBrook Investors VI (Onshore), L.P.",2025-12-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Trident X US Fund L.P.,2025-12-31,,Deal Status
Ac472e1,A7d02b3,Undisclosed Investments,2025-12-31,Partially Exited,Current Cost
Aa12a53,A8bd477,Driven Brands Holdings Inc.,2025-12-31,Partially Exited,Capital Invested
A947e8c,A97e2ad,Dunbar Setanta GP LLC,2025-12-31,Partially Exited,Current Cost
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Goldbridge Technologies, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Homeward, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,Latii Inc.,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,Ostrich X Ltd,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,Tempo Works Inc.,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,"TrueList, Inc.",2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,ViaBot Inc.,2025-12-31,Current,Capital Invested
A9ffbf3,Ad7e703,Welcome Building Corporation,2025-12-31,Current,Capital Invested
A9c9bb9,A0c2722,Europa Real Estate GBP Warrant S.à r.l.,2025-12-31,Written Off,Capital Invested
A9c9bb9,A0c2722,Europa Real Estate III S.à r.l.,2025-12-31,Written Off,Capital Invested
Adf56a5,A6299d5,"EIP Consolidated, LLC",2025-12-31,Current,Capital Invested
A5466bf,Acdb9df,"FPV Fund I, L.P.",2025-12-31,Current,Capital Invested
A29c2b9,Aed3782,AB Centers Acquisition Corporation,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"ACP Avenu Buyer, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Alegeus Technologies Holdings Corp,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Australia - Application Software,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Benefit Plan Administrators Of Eau Claire, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Canada-Transportation,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Dpt Management, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Identiti Resources LLC,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Luminii LLC,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"MoboTrex, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"PLA Buyer, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Perimeter Solutions Group, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Principal Lighting Group Holdings, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Quick Roofing Acquisition, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Roofing Services Solutions LLC,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"SCP WQS Buyer, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"SHF Holdings, Inc,",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"The Smilist DSO, LLC",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Tighitco Inc,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Application Software,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Diversified Financial Services,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Health Care Services,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Materials,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Media & Entertainment,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Mutual funds,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"United States - Pharmaceuticals, Biotechnology & Life Sciences",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Specialized Consumer Services,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States- Capital Goods,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United states - Commercial & Professional Services,2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"United states - Food, Beverage & Tobacco",2025-12-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United states - Technology Hardware & Equipment,2025-12-31,Current,"Capital Invested, Current Cost"
A82f5de,3.95E+42,Derivatives,2025-12-31,,"Capital Invested, Deal Status"
A3bbfd6,3.95E+42,Aymium,2025-12-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Cardiac Dimensions,2025-12-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Nanosys,2025-12-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Pivotal Commware,2025-12-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Preferred Equity in Commercial and Patent Litigation Funder Vehicle,2025-12-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Radian,2025-12-31,Partially Exited,Current Cost
Adfb13d,3.95E+42,Flagler,2025-12-31,Current,Capital Invested
Adfb13d,3.95E+42,Intrawest,2025-12-31,,"Capital Invested, Deal Status"
A0841e0,3.95E+42,Flagler,2025-12-31,Current,Capital Invested
A0841e0,3.95E+42,Intrawest Cayman L.P.,2025-12-31,,"Capital Invested, Deal Status"
A7199bc,A96d1b3,Oil & Gas Properties,2025-12-31,Current,"Capital Invested, Current Cost"
A3c99e8,A9fbabf,"4.0 Public, L.P",2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,"Accident Care Alliance (FKA Pro Care, LLC)",2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Authentic Restaurant Brands,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Bechtun Credit Partners (Franchise Group),2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Firebirds Wood Fired Grill,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,FirstRidge Service Partners,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,GoodTurn Tire & Auto (FKA Apex Automotive),2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Kona Ice,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Mountainside Fitness,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Prime Vacations,2025-12-31,Current,Capital Invested
A3c99e8,A9fbabf,Redwood Environmental,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,"5.0 Public, L.P.",2025-12-31,Current,Capital Invested
A162a33,A9fbabf,Bechtun Credit Partners LLC,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,Grizzly MEP,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,Honey Baked Ham,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,Sarku,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,Skybound Services Partners,2025-12-31,Current,Capital Invested
A162a33,A9fbabf,True North Fleet Services,2025-12-31,Current,Capital Invested
A87a21d,A9fbabf,"GSP COF 2.0 Aggregator, L.P.",2025-12-31,Current,Capital Invested
A87a21d,A9fbabf,"LaserAway Intermediate Holdings II, LLC",2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A87a21d,A9fbabf,"SPLAT Super HoldCo, LLC",2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A87a21d,A9fbabf,Xponential Fitness,2025-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A583186,A3e342a,"GC Innovation, LLC",2025-12-31,Current,Capital Invested
A583186,A3e342a,"Level Equity Professionals, L.P",2025-12-31,Current,Capital Invested
A583186,A3e342a,"ReInvent Commerce Holdings, LLC (AKA: LAUNCH)",2025-12-31,Current,Capital Invested
A583186,A3e342a,"SunBorne Energy Holdings, LLC",2025-12-31,,"Capital Invested, Deal Status"
A583186,A3e342a,"Thrive Capital Partners II, L.P.",2025-12-31,Current,Capital Invested
A583186,A3e342a,"Thrive Capital Partners, LLC",2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Advarra,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,"Amwins Group, Inc.",2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Association Member Benefits Advisors,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Clarience Technologies LLC,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Cyncly,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,"First Eagle Investment Management, LLC",2025-12-31,Current,Capital Invested
A7ead5b,A65900b,MASA Global,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Marcone,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Mercer,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,OEConnection LLC,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Obsidian Insurance Holdings,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Orion Advisor Solutions,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Prometheus,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Sonny's Enterprises,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,Vector,2025-12-31,Current,Capital Invested
A7ead5b,A65900b,insightsoftware,2025-12-31,Current,Capital Invested
A1c6bfc,A65900b,Accruent,2025-12-31,,"Capital Invested, Deal Status"
