Fund Allocator ID,Investment Manager Allocator ID,Source Asset,source_asset_class,As At Date
Abd887e,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Abd887e,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
Aaab069,A69ce65,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aaab069,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aaab069,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ad2d94c,A69ce65,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ad2d94c,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ad2d94c,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ad2d94c,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
A7eee3e,A69ce65,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A7eee3e,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A7eee3e,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A7eee3e,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
A775233,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A775233,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aa2c385,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aa2c385,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A191419,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A191419,A6c1ccf,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A191419,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A27adfb,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A27adfb,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Af3e452,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Af3e452,A6c1ccf,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Af3e452,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A56ea14,A44e6c2,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A56ea14,A44e6c2,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A56ea14,A44e6c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A680edc,Aded344,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A680edc,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A79043d,Aded344,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A79043d,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A396ea8,Aded344,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A396ea8,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ab7dccf,Aded344,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ab7dccf,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ae5aac1,Aded344,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ae5aac1,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A4f0eca,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A4f0eca,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A4f0eca,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A21846d,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A21846d,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A21846d,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A21846d,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A21846d,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ae848ec,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ae848ec,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ae848ec,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ae848ec,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ae848ec,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A1e1987,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A1e1987,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A1e1987,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A1e1987,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A1e1987,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A14ab79,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A14ab79,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A14ab79,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A14ab79,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A14ab79,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ae1b92f,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ae1b92f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ae1b92f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ae1b92f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ae1b92f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A97e381,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A97e381,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A97e381,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A97e381,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ade1748,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ade1748,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ade1748,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ade1748,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A8cdb70,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A8cdb70,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A8cdb70,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A8cdb70,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A1f001f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A1f001f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A1f001f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Acd9669,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Acd9669,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Acd9669,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Acd9669,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Acd9669,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A07e679,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A07e679,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A07e679,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A07e679,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A07e679,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ab2a293,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ab2a293,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ab2a293,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ab2a293,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ab2a293,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Aabfb4f,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Aabfb4f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aabfb4f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aabfb4f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aabfb4f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A159f57,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A159f57,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A159f57,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A159f57,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A159f57,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Af38835,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Af38835,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Af38835,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Af38835,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Af38835,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ae1bc14,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ae1bc14,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ae1bc14,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ae1bc14,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ae1bc14,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
Ad1697b,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
Ad1697b,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ad1697b,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ad1697b,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ad1697b,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A84826f,A2d789a,ASC 740-10 Accrual,accounting_entry,2026-03-31
A84826f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A84826f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A84826f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A84826f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2026-03-31
A828a39,A7b259c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A828a39,A7b259c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A828a39,A7b259c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A828a39,A7b259c,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
A6e113b,A7b259c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A6e113b,A7b259c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A6e113b,A7b259c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A6e113b,A7b259c,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
Adbd48d,A01041e,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Adbd48d,A01041e,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ac1eb23,A8e74aa,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ac1eb23,A8e74aa,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ac1eb23,A8e74aa,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A41fefa,A8d1733,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A41fefa,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A41fefa,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A5bb3fe,A8d1733,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A5bb3fe,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A5bb3fe,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A80b715,A8d1733,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A80b715,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A80b715,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aa7f6d4,A8d1733,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aa7f6d4,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aa7f6d4,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A28d8b6,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A28d8b6,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A28d8b6,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aaa2cfe,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aaa2cfe,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aaa2cfe,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ab7a076,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ab7a076,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ab7a076,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A51255c,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A51255c,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A51255c,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A06207a,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A06207a,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A06207a,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A6bfae0,Aac22ed,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A6bfae0,Aac22ed,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A6bfae0,Aac22ed,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A6bfae0,Aac22ed,Realized Proceeds Applied to Loan Repayment,accounting_entry,2026-03-31
A8ff6ae,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A8ff6ae,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A8ff6ae,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Abacebf,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Abacebf,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Abacebf,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Ad880d6,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Ad880d6,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Ad880d6,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A40c919,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A40c919,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A40c919,A4a1f26,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
A86b250,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A86b250,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A86b250,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A7906e8,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A7906e8,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A7906e8,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A72c0d9,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A72c0d9,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A4081d6,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A4081d6,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A4081d6,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A4081d6,A4a1f26,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2026-03-31
A2cf5a1,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A2cf5a1,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A2cf5a1,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A471573,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A471573,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A471573,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aa98e63,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aa98e63,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aa98e63,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Af5fed4,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Af5fed4,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Af5fed4,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A86e0b1,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A86e0b1,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A86e0b1,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A096a41,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A096a41,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A096a41,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Accb8dc,A128c7a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Accb8dc,A128c7a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Accb8dc,A128c7a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A60210b,A128c7a,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A60210b,A128c7a,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A60210b,A128c7a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
Aeccf59,Af0082f,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aeccf59,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aeccf59,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A65fb68,Af0082f,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A65fb68,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A65fb68,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A9859d3,Af0082f,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A9859d3,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A9859d3,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A80ede9,Af0082f,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A80ede9,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A80ede9,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A72f874,Af0082f,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A72f874,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A72f874,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A2234f1,A12c595,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A2234f1,A12c595,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A2234f1,A12c595,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A2234f1,A12c595,Pending Escrow,accounting_entry,2026-03-31
Aab52e1,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2026-03-31
Aab52e1,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2026-03-31
Aab52e1,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
Aab52e1,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A3d41c0,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2026-03-31
A3d41c0,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A3d41c0,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A3d41c0,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A2f629e,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2026-03-31
A2f629e,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2026-03-31
A2f629e,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2026-03-31
A2f629e,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2026-03-31
A51914b,Acc91f3,Foreign Currency Translation,accounting_entry,2026-03-31
