Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Capital Invested,Deal Status,Current Cost,Realized Proceeds,Unrealized Value,n_missing
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2025-09-30,,Current,25564983.0,,25564983.0,2
A9859d3,Af0082f,Addx Limited (JiJiaKeJi),2025-06-30,,Current,2812318.0,,6294478.0,2
A9859d3,Af0082f,Beijing Semidrive Technology Corporation (XinChi),2025-06-30,,Current,29931297.0,,149362968.0,2
A9859d3,Af0082f,Beisen Holding Limited,2025-06-30,,Current,35552873.0,,37169266.0,2
A9859d3,Af0082f,Bestsign Inc. (ShangShangQian),2025-06-30,,Current,8888015.0,,680466.0,2
A9859d3,Af0082f,Bota Biosciences Ltd (Bota Bio),2025-06-30,,Current,15095638.0,,52779187.0,2
A9859d3,Af0082f,Datacloak Inc. (Shupeng),2025-06-30,,Current,13710525.0,,39695599.0,2
A9859d3,Af0082f,FEIBAI Education Corporation,2025-06-30,,Current,3242764.0,,3242764.0,2
A9859d3,Af0082f,Feiyulife Inc. (Feiyu),2025-06-30,,Current,4439261.0,,10234833.0,2
A9859d3,Af0082f,ForU Worldwide Inc. (ForU Truck),2025-06-30,,Current,42151394.0,,58315072.0,2
A9859d3,Af0082f,"Gemii (Zhejiang Shaoxing) Technology Co., Ltd. (Jingli)",2025-06-30,,Current,8907708.0,,17874743.0,2
A9859d3,Af0082f,"Golden Array Nanjing Limited (JLSemi) (FKA ""PhotonArray Inc."")",2025-06-30,,Current,13587000.0,,35149176.0,2
A9859d3,Af0082f,HUAHUI HEALTHCARE INC. (HuaHuiAnJian),2025-06-30,,Current,18115997.0,,17310518.0,2
A9859d3,Af0082f,Hang Zhou Jin Ling Yang Consulting Limited Company (ZiHaiGuo),2025-06-30,,Current,21260095.0,,21260095.0,2
A9859d3,Af0082f,Happy_seed (Cayman) Limited,2025-06-30,,Current,11860304.0,,47554346.0,2
A9859d3,Af0082f,"Jiaxing Boji Medical Technology Co., Ltd. (UP Clinic)",2025-06-30,,Current,3684017.0,,11601214.0,2
A9859d3,Af0082f,Lupu Holdings Limited,2025-06-30,,Current,33696915.0,,33696915.0,2
A9859d3,Af0082f,MitoQuality Pharmaceuticals Ltd,2025-06-30,,Current,2173920.0,,2173920.0,2
A9859d3,Af0082f,NeXtech (Cayman) Limited (NeuraMatrix),2025-06-30,,Current,5844411.0,,10667615.0,2
A9859d3,Af0082f,OnQuality Pharmaceuticals Ltd. (AnKuo Yiyao),2025-06-30,,Current,9963800.0,,4981900.0,2
A9859d3,Af0082f,Quwan Holding Limited (TT Voice),2025-06-30,,Current,8791037.0,,15111101.0,2
A9859d3,Af0082f,"Rgenta Therapeutics, Inc.",2025-06-30,,Current,6340572.0,,9508148.0,2
A9859d3,Af0082f,"RootPath, Inc. (ChengYuanShengWu)",2025-06-30,,Current,8152200.0,,4076100.0,2
A9859d3,Af0082f,"Shanghai EnnovaBio Pharmaceuticals Co., Ltd. (EnnovaBio)",2025-06-30,,Current,8152200.0,,10883130.0,2
A9859d3,Af0082f,"Shanghai Xizhi Technology Co., Ltd. (LightAI Ltd.)",2025-06-30,,Current,13427243.0,,48920310.0,2
A9859d3,Af0082f,"Shenzhen Smart Manufacturing Software Dev. Co., Ltd. (Zhi Bu)",2025-06-30,,Current,12584161.0,,37938624.0,2
A9859d3,Af0082f,Shoucheng Holdings Limited,2025-06-30,,Current,8800835.0,,9303488.0,2
A9859d3,Af0082f,Smart Drive Information Technology Inc (Lao Siji),2025-06-30,,Current,11683418.0,,11683418.0,2
A9859d3,Af0082f,Starfield Food and Science Technology Limited,2025-06-30,,Current,9828989.0,,32578801.0,2
A9859d3,Af0082f,Trussan.com Corporation (PuLan),2025-06-30,,Current,6793500.0,,12772106.0,2
A9859d3,Af0082f,V Light Technologies Limited,2025-06-30,,Current,1358700.0,,1358700.0,2
A9859d3,Af0082f,"Web3.x (FKA ""Blockchain"" ""TokenInsight"")",2025-06-30,,Current,4562609.0,,17210170.0,2
A9859d3,Af0082f,Wecook Inc.,2025-06-30,,Current,9995901.0,,9995901.0,2
A9859d3,Af0082f,Xingyun International Company Limited,2025-06-30,,Current,39164404.0,,122354407.0,2
A9859d3,Af0082f,Xolo (Cayman) Limited (Mollybox),2025-06-30,,Current,9692059.0,,31884111.0,2
A9859d3,Af0082f,YESMRO Holdings Limited (YiMaiGongPin),2025-06-30,,Current,11884733.0,,35915691.0,2
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2025-06-30,,Current,25564983.0,,25564983.0,2
A9859d3,Af0082f,Addx Limited (JiJiaKeJi),2025-03-31,,Current,2812318.0,,6294478.0,2
A9859d3,Af0082f,Beijing Semidrive Technology Corporation (XinChi),2025-03-31,,Current,29931297.0,,149362968.0,2
A9859d3,Af0082f,Beisen Holding Limited,2025-03-31,,Current,35552873.0,,23349145.0,2
A9859d3,Af0082f,Bestsign Inc. (ShangShangQian),2025-03-31,,Current,8888015.0,,680466.0,2
A9859d3,Af0082f,Bota Biosciences Ltd (Bota Bio),2025-03-31,,Current,15095638.0,,52779187.0,2
A9859d3,Af0082f,Datacloak Inc. (Shupeng),2025-03-31,,Current,13710525.0,,39695599.0,2
A9859d3,Af0082f,FEIBAI Education Corporation,2025-03-31,,Current,3242764.0,,3242764.0,2
A9859d3,Af0082f,Feiyulife Inc. (Feiyu),2025-03-31,,Current,4439261.0,,10234833.0,2
A9859d3,Af0082f,ForU Worldwide Inc. (ForU Truck),2025-03-31,,Current,42151394.0,,58315072.0,2
A9859d3,Af0082f,"Gemii (Zhejiang Shaoxing) Technology Co., Ltd. (Jingli)",2025-03-31,,Current,8907708.0,,17874743.0,2
A9859d3,Af0082f,"Golden Array Nanjing Limited (JLSemi) (FKA ""PhotonArray Inc."")",2025-03-31,,Current,13587000.0,,52448650.0,2
A9859d3,Af0082f,HUAHUI HEALTHCARE INC. (HuaHuiAnJian),2025-03-31,,Current,18115997.0,,17310518.0,2
A9859d3,Af0082f,Hang Zhou Jin Ling Yang Consulting Limited Company (ZiHaiGuo),2025-03-31,,Current,21260095.0,,21260095.0,2
A9859d3,Af0082f,Happy_seed (Cayman) Limited,2025-03-31,,Current,11860304.0,,47554346.0,2
A9859d3,Af0082f,"Jiaxing Boji Medical Technology Co., Ltd. (UP Clinic)",2025-03-31,,Current,3684017.0,,11601214.0,2
A9859d3,Af0082f,Lupu Holdings Limited,2025-03-31,,Current,33696915.0,,33696915.0,2
A9859d3,Af0082f,MitoQuality Pharmaceuticals Ltd,2025-03-31,,Current,2173920.0,,2173920.0,2
A9859d3,Af0082f,NeXtech (Cayman) Limited (NeuraMatrix),2025-03-31,,Current,5844411.0,,10667615.0,2
A9859d3,Af0082f,OnQuality Pharmaceuticals Ltd. (AnKuo Yiyao),2025-03-31,,Current,9963800.0,,4981900.0,2
A9859d3,Af0082f,Quwan Holding Limited (TT Voice),2025-03-31,,Current,8791037.0,,15111101.0,2
A9859d3,Af0082f,"Rgenta Therapeutics, Inc.",2025-03-31,,Current,6340572.0,,9508148.0,2
A9859d3,Af0082f,"RootPath, Inc. (ChengYuanShengWu)",2025-03-31,,Current,8152200.0,,4076100.0,2
A9859d3,Af0082f,"Shanghai EnnovaBio Pharmaceuticals Co., Ltd. (EnnovaBio)",2025-03-31,,Current,8152200.0,,10883130.0,2
A9859d3,Af0082f,"Shanghai Xizhi Technology Co., Ltd. (LightAI Ltd.)",2025-03-31,,Current,13427243.0,,44246294.0,2
A9859d3,Af0082f,"Shenzhen Smart Manufacturing Software Dev. Co., Ltd. (Zhi Bu)",2025-03-31,,Current,12584161.0,,37938624.0,2
A9859d3,Af0082f,Shoucheng Holdings Limited,2025-03-31,,Current,18824108.0,,19800096.0,2
A9859d3,Af0082f,Smart Drive Information Technology Inc (Lao Siji),2025-03-31,,Current,11683418.0,,11683418.0,2
A9859d3,Af0082f,Starfield Food and Science Technology Limited,2025-03-31,,Current,9828989.0,,32578801.0,2
A9859d3,Af0082f,Trussan.com Corporation (PuLan),2025-03-31,,Current,6793500.0,,12772106.0,2
A9859d3,Af0082f,V Light Technologies Limited,2025-03-31,,Current,1358700.0,,1358700.0,2
A9859d3,Af0082f,"Web3.x (FKA ""Blockchain"" ""TokenInsight"")",2025-03-31,,Current,4562609.0,,17210170.0,2
A9859d3,Af0082f,Wecook Inc.,2025-03-31,,Current,9995901.0,,9995901.0,2
A9859d3,Af0082f,Xingyun International Company Limited,2025-03-31,,Current,39164404.0,,122354407.0,2
A9859d3,Af0082f,Xolo (Cayman) Limited (Mollybox),2025-03-31,,Current,9692059.0,,31884111.0,2
A9859d3,Af0082f,YESMRO Holdings Limited (YiMaiGongPin),2025-03-31,,Current,11884733.0,,35915691.0,2
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2025-03-31,,Current,25564983.0,,25564983.0,2
A9859d3,Af0082f,Addx Limited (JiJiaKeJi),2024-12-31,,Current,3104790.0,,6949083.0,2
A9859d3,Af0082f,Beijing Semidrive Technology Corporation (XinChi),2024-12-31,,Current,33044046.0,,164896189.0,2
A9859d3,Af0082f,Beisen Holding Limited,2024-12-31,,Current,35552873.0,,18216933.0,2
A9859d3,Af0082f,Bestsign Inc. (ShangShangQian),2024-12-31,,Current,9812336.0,,751232.0,2
A9859d3,Af0082f,Bota Biosciences Ltd (Bota Bio),2024-12-31,,Current,16665529.0,,58268020.0,2
A9859d3,Af0082f,Datacloak Inc. (Shupeng),2024-12-31,,Current,15136371.0,,43823800.0,2
A9859d3,Af0082f,FEIBAI Education Corporation,2024-12-31,,Current,3580000.0,,3580000.0,2
A9859d3,Af0082f,Feiyulife Inc. (Feiyu),2024-12-31,,Current,4900929.0,,11299220.0,2
A9859d3,Af0082f,ForU Worldwide Inc. (ForU Truck),2024-12-31,,Current,46534990.0,,64379634.0,2
A9859d3,Af0082f,"Gemii (Zhejiang Shaoxing) Technology Co., Ltd. (Jingli)",2024-12-31,,Current,9834079.0,,19733653.0,2
A9859d3,Af0082f,"Golden Array Nanjing Limited (JLSemi) (FKA ""PhotonArray Inc."")",2024-12-31,,Current,15000000.0,,57903124.0,2
A9859d3,Af0082f,HUAHUI HEALTHCARE INC. (HuaHuiAnJian),2024-12-31,,Current,20000000.0,,19110748.0,2
A9859d3,Af0082f,Hang Zhou Jin Ling Yang Consulting Limited Company (ZiHaiGuo),2024-12-31,,Current,23471070.0,,23471070.0,2
A9859d3,Af0082f,Happy_seed (Cayman) Limited,2024-12-31,,Current,13093734.0,,52499830.0,2
A9859d3,Af0082f,"Jiaxing Boji Medical Technology Co., Ltd. (UP Clinic)",2024-12-31,,Current,4067142.0,,12807699.0,2
A9859d3,Af0082f,Lupu Holdings Limited,2024-12-31,,Current,37201274.0,,37201274.0,2
A9859d3,Af0082f,MitoQuality Pharmaceuticals Ltd,2024-12-31,,Current,2400000.0,,2400000.0,2
A9859d3,Af0082f,NeXtech (Cayman) Limited (NeuraMatrix),2024-12-31,,Current,6452209.0,,11777009.0,2
A9859d3,Af0082f,OnQuality Pharmaceuticals Ltd. (AnKuo Yiyao),2024-12-31,,Current,11000000.0,,5500000.0,2
A9859d3,Af0082f,Quwan Holding Limited (TT Voice),2024-12-31,,Current,8791037.0,,15111101.0,2
A9859d3,Af0082f,"Rgenta Therapeutics, Inc.",2024-12-31,,Current,6999970.0,,10496963.0,2
A9859d3,Af0082f,"RootPath, Inc. (ChengYuanShengWu)",2024-12-31,,Current,9000000.0,,4500000.0,2
A9859d3,Af0082f,"Shanghai EnnovaBio Pharmaceuticals Co., Ltd. (EnnovaBio)",2024-12-31,,Current,9000000.0,,12014937.0,2
A9859d3,Af0082f,"Shanghai Xizhi Technology Co., Ltd. (LightAI Ltd.)",2024-12-31,,Current,14823630.0,,48847757.0,2
A9859d3,Af0082f,"Shenzhen Smart Manufacturing Software Dev. Co., Ltd. (Zhi Bu)",2024-12-31,,Current,13892870.0,,41884106.0,2
A9859d3,Af0082f,Shoucheng Holdings Limited,2024-12-31,,Current,26245637.0,,20853764.0,2
A9859d3,Af0082f,Smart Drive Information Technology Inc (Lao Siji),2024-12-31,,Current,12898452.0,,12898452.0,2
A9859d3,Af0082f,Starfield Food and Science Technology Limited,2024-12-31,,Current,10851170.0,,35966882.0,2
A9859d3,Af0082f,Trussan.com Corporation (PuLan),2024-12-31,,Current,7500000.0,,14100360.0,2
A9859d3,Af0082f,V Light Technologies Limited,2024-12-31,,Current,1500000.0,,1500000.0,2
A9859d3,Af0082f,"Web3.x (FKA ""Blockchain"" ""TokenInsight"")",2024-12-31,,Current,5037103.0,,18999977.0,2
A9859d3,Af0082f,Wecook Inc.,2024-12-31,,Current,11035439.0,,11035439.0,2
A9859d3,Af0082f,Xingyun International Company Limited,2024-12-31,,Current,43237368.0,,135078845.0,2
A9859d3,Af0082f,Xolo (Cayman) Limited (Mollybox),2024-12-31,,Current,10700000.0,,35199947.0,2
A9859d3,Af0082f,YESMRO Holdings Limited (YiMaiGongPin),2024-12-31,,Current,13120704.0,,39650796.0,2
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2024-12-31,,Current,28223656.0,,28223656.0,2
A996a8a,A8bd477,Culver's,2026-03-31,,Current,36141346.0,,773187708.0,2
A996a8a,A8bd477,Driven,2026-03-31,,Current,307132044.0,,243670534.0,2
A996a8a,A8bd477,"Inspire Brands, Inc.",2026-03-31,,Current,961221689.0,,2287290338.0,2
A996a8a,A8bd477,JNN,2026-03-31,,Current,76165893.0,,195116956.0,2
A996a8a,A8bd477,Subway,2026-03-31,,Current,241430197.0,,363741610.0,2
A996a8a,A8bd477,Culver's,2025-03-31,,Current,48589179.0,,599448681.0,2
A996a8a,A8bd477,Driven,2025-03-31,,Current,307132044.0,,327282888.0,2
A996a8a,A8bd477,"Inspire Brands, Inc.",2025-03-31,,Current,961221689.0,,2242168211.0,2
A996a8a,A8bd477,JNN,2025-03-31,,Current,76227113.0,,191852975.0,2
A996a8a,A8bd477,Subway,2025-03-31,,Current,250000000.0,,318770880.0,2
A996a8a,A8bd477,Culver's,2024-12-31,,Current,50562328.0,,602594165.0,2
A996a8a,A8bd477,Driven,2024-12-31,,Current,307132044.0,,309029937.0,2
A996a8a,A8bd477,"Inspire Brands, Inc.",2024-12-31,,Current,961221689.0,,2242168211.0,2
A996a8a,A8bd477,JNN,2024-12-31,,Current,76227113.0,,191852975.0,2
A996a8a,A8bd477,Subway,2024-12-31,,Current,250000000.0,,327232463.0,2
A99e32e,A8bd477,CKE,2026-03-31,,Current,115237033.0,,372803435.0,2
A99e32e,A8bd477,Driven,2026-03-31,,Current,355011209.0,,666891118.0,2
A99e32e,A8bd477,Massage Envy,2026-03-31,,Current,136709556.0,,301197201.0,2
A99e32e,A8bd477,Miller's Ale House,2026-03-31,,Current,119077026.0,,226443348.0,2
A99e32e,A8bd477,Purpose Brands,2026-03-31,,Current,0.0,,590349303.0,2
A99e32e,A8bd477,Pet Retail Brands,2025-06-30,,,-0.06,423917160.0,0.0,2
A99e32e,A8bd477,CKE,2025-03-31,,Current,115237033.0,,352302282.0,2
A99e32e,A8bd477,Driven,2025-03-31,,Current,355011209.0,,894736893.0,2
A99e32e,A8bd477,Massage Envy,2025-03-31,,Current,111863995.0,,259951156.0,2
A99e32e,A8bd477,Miller's Ale House,2025-03-31,,Current,119077026.0,,339880790.0,2
A99e32e,A8bd477,Pet Retail Brands,2025-03-31,,Current,89984379.0,,179728472.0,2
A99e32e,A8bd477,Purpose Brands,2025-03-31,,Current,0.0,,551960853.0,2
A99e32e,A8bd477,CKE,2024-12-31,,Current,115237033.0,,352302282.0,2
A99e32e,A8bd477,Driven,2024-12-31,,Current,355011209.0,,845051124.0,2
A99e32e,A8bd477,Massage Envy,2024-12-31,,Current,111863995.0,,259951156.0,2
A99e32e,A8bd477,Miller's Ale House,2024-12-31,,Current,119077026.0,,339880790.0,2
A99e32e,A8bd477,Pet Retail Brands,2024-12-31,,Current,89984379.0,,171070177.0,2
A99e32e,A8bd477,Purpose Brands,2024-12-31,,Current,0.0,,554758300.0,2
A9e2889,A3e342a,"Stripe, Inc.",2026-03-31,,Current,29519577.0,,3975053859.0,2
A9e2889,A3e342a,"Corvia Medical, Inc.",2025-09-30,,Current,3098828.0,,836882.0,2
A9e2889,A3e342a,"Stripe, Inc.",2025-09-30,,Current,29519577.0,,2613440172.0,2
A9e2889,A3e342a,"Corvia Medical, Inc.",2025-06-30,,Current,3098828.0,,836882.0,2
A9e2889,A3e342a,"Stripe, Inc.",2025-06-30,,Current,37737702.0,,3079460742.0,2
A9e2889,A3e342a,"BigCommerce Holdings, Inc. (NASDAQ: BIGC)",2025-03-31,,Current,7622627.0,,6912000.0,2
A9e2889,A3e342a,"Evolv Technologies Holdings, Inc. (NASDAQ: EVLV)",2025-03-31,,Current,1443873.0,,707919.0,2
A9e2889,A3e342a,"Stripe, Inc.",2025-03-31,,Current,37737702.0,,3079460742.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2026-03-31,,Current,3000000.0,,6526538.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2026-03-31,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Goldbridge Technologies, Inc.",2026-03-31,,Current,4000000.0,,4000000.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2026-03-31,,Current,4654685.0,,10398485.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2026-03-31,,Current,7749997.0,,7749997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2026-03-31,,Current,3156534.0,,4841897.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2026-03-31,,Current,4000000.0,,4000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2026-03-31,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2026-03-31,,Current,3228125.0,,5324752.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2026-03-31,,Current,2499987.0,,13342991.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2026-03-31,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2026-03-31,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,Tempo Works Inc.,2026-03-31,,Current,1750000.0,,1750000.0,2
A9ffbf3,Ad7e703,"TrueList, Inc.",2026-03-31,,Current,1775000.0,,1775000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2026-03-31,,Current,8549388.0,,10100251.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2026-03-31,,Current,13000000.0,,3.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2025-12-31,,Current,3000000.0,,4830822.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2025-12-31,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Goldbridge Technologies, Inc.",2025-12-31,,Current,4000000.0,,4000000.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2025-12-31,,Current,4654685.0,,6219662.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2025-12-31,,Current,7499997.0,,7499997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2025-12-31,,Current,3156534.0,,4841897.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2025-12-31,,Current,4000000.0,,4000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2025-12-31,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2025-12-31,,Current,3228125.0,,5324752.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2025-12-31,,Current,2000000.0,,12843004.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2025-12-31,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2025-12-31,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,Tempo Works Inc.,2025-12-31,,Current,1750000.0,,1750000.0,2
A9ffbf3,Ad7e703,"TrueList, Inc.",2025-12-31,,Current,1775000.0,,1775000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2025-12-31,,Current,6969993.0,,8345381.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2025-12-31,,Current,13000000.0,,3.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2025-09-30,,Current,3000000.0,,4830822.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2025-09-30,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2025-09-30,,Current,4654685.0,,6219662.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2025-09-30,,Current,5999997.0,,5999997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2025-09-30,,Current,3156534.0,,4841897.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2025-09-30,,Current,1000000.0,,1000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2025-09-30,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2025-09-30,,Current,3228125.0,,5324752.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2025-09-30,,Current,2000000.0,,3898667.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2025-09-30,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2025-09-30,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,Tempo Works Inc.,2025-09-30,,Current,1750000.0,,1750000.0,2
A9ffbf3,Ad7e703,"TrueList, Inc.",2025-09-30,,Current,1775000.0,,1775000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2025-09-30,,Current,6969993.0,,6969993.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2025-09-30,,Current,13000000.0,,790011.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2025-06-30,,Current,3000000.0,,4830822.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2025-06-30,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2025-06-30,,Current,4094685.0,,5435673.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2025-06-30,,Current,5999997.0,,5999997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2025-06-30,,Current,2174999.0,,3860362.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2025-06-30,,Current,1000000.0,,1000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2025-06-30,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2025-06-30,,Current,3228125.0,,5324752.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2025-06-30,,Current,2000000.0,,3898667.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2025-06-30,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2025-06-30,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,Tempo Works Inc.,2025-06-30,,Current,1750000.0,,1750000.0,2
A9ffbf3,Ad7e703,"TrueList, Inc.",2025-06-30,,Current,1775000.0,,1775000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2025-06-30,,Current,6969993.0,,6969993.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2025-06-30,,Current,13000000.0,,854258.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2025-03-31,,Current,3000000.0,,4830822.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2025-03-31,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2025-03-31,,Current,4094685.0,,5435673.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2025-03-31,,Current,5999997.0,,5999997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2025-03-31,,Current,2174999.0,,3860362.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2025-03-31,,Current,1000000.0,,1000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2025-03-31,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2025-03-31,,Current,3228125.0,,8125159.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2025-03-31,,Current,2000000.0,,3898667.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2025-03-31,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2025-03-31,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,"TrueList, Inc.",2025-03-31,,Current,1775000.0,,1775000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2025-03-31,,Current,6969993.0,,6969993.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2025-03-31,,Current,13000000.0,,854258.0,2
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2024-12-31,,Current,3000000.0,,4830822.0,2
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2024-12-31,,Current,2999983.0,,2999983.0,2
A9ffbf3,Ad7e703,"Homeward, Inc.",2024-12-31,,Current,4094685.0,,5435673.0,2
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2024-12-31,,Current,5999997.0,,5999997.0,2
A9ffbf3,Ad7e703,Latii Inc.,2024-12-31,,Current,2174999.0,,3860362.0,2
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2024-12-31,,Current,1000000.0,,1000000.0,2
A9ffbf3,Ad7e703,Ostrich X Ltd,2024-12-31,,Current,762120.0,,762120.0,2
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2024-12-31,,Current,3228125.0,,8125159.0,2
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2024-12-31,,Current,2000000.0,,3898667.0,2
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2024-12-31,,Current,20000.0,,20000.0,2
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2024-12-31,,Current,25000.0,,25000.0,2
A9ffbf3,Ad7e703,ViaBot Inc.,2024-12-31,,Current,5469993.0,,5469993.0,2
A9ffbf3,Ad7e703,Welcome Building Corporation,2024-12-31,,Current,13000000.0,,3698939.0,2
Aa12a53,A8bd477,Driven Brands Holdings Inc.,2026-03-31,,Current,489914380.0,,923882841.0,2
Aa12a53,A8bd477,Driven Brands Holdings Inc.,2025-03-31,,Current,489914380.0,,1239530773.0,2
Aa12a53,A8bd477,Driven Brands Holdings Inc.,2024-12-31,,Current,489914380.0,,1170698203.0,2
Aa2c385,A6c1ccf,17 Education & Technology Group Inc. (NASDAQ: YQ),2025-12-31,,Current,40000000.0,,903014.0,2
Aa2c385,A6c1ccf,Baige Technology Group (Zuoyebang),2025-12-31,,Current,50547431.0,,54373859.0,2
Aa2c385,A6c1ccf,Bytedance Ltd. (Toutiao),2025-12-31,,Current,20000000.0,,200690000.0,2
Aa2c385,A6c1ccf,Distinct Healthcare Holdings Limited,2025-12-31,,Current,52996753.0,,78389873.0,2
Aa2c385,A6c1ccf,"Guangzhou Zhijing Information Technology Co., Ltd. (Baibu)",2025-12-31,,Current,39987654.0,,91517851.0,2
Aa2c385,A6c1ccf,Guazi.com Inc.,2025-12-31,,Current,80000000.0,,78470285.0,2
